Type,SKU,Name,Published,Is featured?,Catalog visibility,In stock?,Regular price,Sold individually,Weight (kg),Categories,Images,Attribute 1 name,Attribute 1 value(s),Attribute 1 visible,Attribute 1 global,Attribute 2 name,Attribute 2 value(s),Attribute 2 visible,Attribute 2 global,Attribute 3 name,Attribute 3 value(s),Attribute 3 visible,Attribute 3 global,Attribute 4 name,Attribute 4 value(s),Attribute 4 visible,Attribute 4 global
simple,san-marzano-sessantanni-san-marzano,San Marzano Sessantanni,1,0,visible,1,3750,0,1.3,Crveno vino,https://15milja.com/images/wines/san-marzano-sessantanni-primitivo-di-manduria-crveno-vino-0%2C75l.png,Vinarija,San Marzano,1,1,Region,Puglia,1,1,Zemlja,Italija,1,1,Zapremina,0.75 L,1,1
simple,san-marzano-talo-malvasia-nera-san-marzano,San Marzano Talò Malvasia Nera,1,0,visible,1,1130,0,1.3,Crveno vino,https://15milja.com/images/wines/san-marzano-talo-malvasia-nera-0.75-l.png,Vinarija,San Marzano,1,1,Region,Puglia,1,1,Zemlja,Italija,1,1,Zapremina,0.75 L,1,1
simple,san-marzano-talo-primitivo-san-marzano,San Marzano Talò Primitivo,1,0,visible,1,1580,0,1.3,Crveno vino,https://15milja.com/images/wines/san-marzano-talo-primitivo-0.75-l.png,Vinarija,San Marzano,1,1,Region,Puglia,1,1,Zemlja,Italija,1,1,Zapremina,0.75 L,1,1
simple,san-marzano-talo-primitivo-di-manduria-san-marzano,San Marzano Talò Primitivo di Manduria,1,0,visible,1,,1,1.3,Crveno vino,https://15milja.com/images/wines/san-marzano-talo-primitivo.png,Vinarija,San Marzano,1,1,Region,Puglia,1,1,Zemlja,Italija,1,1,Zapremina,0.75 L,1,1
simple,tds-santoro-primitivo-tds-santoro,TDS Santoro Primitivo,1,0,visible,1,840,0,1.3,Crveno vino,https://15milja.com/images/wines/tds-santoro-primitivo.png,Vinarija,TDS Santoro,1,1,Region,Puglia,1,1,Zemlja,Italija,1,1,Zapremina,0.75 L,1,1
simple,kriya-montepulciano-kriya,Kriya Montepulciano,1,0,visible,1,1290,0,1.3,Crveno vino,https://15milja.com/images/wines/kriya-montepulciano.png,Vinarija,Kriya,1,1,Region,Abruzzo,1,1,Zemlja,Italija,1,1,Zapremina,0.75 L,1,1
simple,zenato-amarone-docg-zenato,ZENATO Amarone DOCG,1,0,visible,1,6300,0,1.3,Crveno vino,https://15milja.com/images/wines/zenato-amarone.png,Vinarija,ZENATO,1,1,Region,Veneto,1,1,Zemlja,Italija,1,1,Zapremina,0.75 L,1,1
simple,zenato-amarone-riserva-zenato,ZENATO Amarone Riserva,1,0,visible,1,11650,0,1.3,Crveno vino,https://15milja.com/images/wines/zenato-amarone-della-valpolicella-classico-riserva-0.75-l.png,Vinarija,ZENATO,1,1,Region,Veneto,1,1,Zemlja,Italija,1,1,Zapremina,0.75 L,1,1
simple,zenato-valpolicella-ripasso-zenato,ZENATO Valpolicella Ripasso,1,0,visible,1,2630,0,1.3,Crveno vino,https://15milja.com/images/wines/zenato-ripasso.png,Vinarija,ZENATO,1,1,Region,Veneto,1,1,Zemlja,Italija,1,1,Zapremina,0.75 L,1,1
simple,zenato-valpolicella-superiore-zenato,ZENATO Valpolicella Superiore,1,0,visible,1,1500,0,1.3,Crveno vino,https://15milja.com/images/wines/zenato-valpolicella-superiore-0.75l.png,Vinarija,ZENATO,1,1,Region,Veneto,1,1,Zemlja,Italija,1,1,Zapremina,0.75 L,1,1
simple,collefrisio-magnolia-bianco-collefrisio,Collefrisio Magnolia Bianco,1,0,visible,1,1700,0,1.3,Belo vino,https://15milja.com/images/wines/collefrisio-magnolia.png,Vinarija,Collefrisio,1,1,Region,Abruzzo,1,1,Zemlja,Italija,1,1,Zapremina,0.75 L,1,1
simple,gavi-di-gavi-gavi,Gavi di Gavi,1,0,visible,1,1200,0,1.3,Belo vino,https://15milja.com/images/wines/gavi-di-gavi.png,Vinarija,Gavi,1,1,Region,Piemonte,1,1,Zemlja,Italija,1,1,Zapremina,0.75 L,1,1
simple,hofstatter-pinot-grigio-hofstatter,Hofstätter Pinot Grigio,1,0,visible,1,,1,1.3,Belo vino,https://15milja.com/images/wines/hofstatter-pinot-grigio.png,Vinarija,Hofstätter,1,1,Region,Alto Adige,1,1,Zemlja,Italija,1,1,Zapremina,0.75 L,1,1
simple,jermann-pinot-grigio-jermann,Jermann Pinot Grigio,1,0,visible,1,3650,0,1.3,Belo vino,https://15milja.com/images/wines/jermann-pinot-grigio.png,Vinarija,Jermann,1,1,Region,Friuli,1,1,Zemlja,Italija,1,1,Zapremina,0.75 L,1,1
simple,kriya-pecorino-kriya,Kriya Pecorino,1,0,visible,1,1290,0,1.3,Belo vino,https://15milja.com/images/wines/kriya-pecorino.png,Vinarija,Kriya,1,1,Region,Abruzzo,1,1,Zemlja,Italija,1,1,Zapremina,0.75 L,1,1
simple,lava-pecorino-igp-lava,Lava Pecorino IGP,1,0,visible,1,1640,0,1.3,Belo vino,https://15milja.com/images/wines/lava-pecorino.png,Vinarija,Lava,1,1,Region,Abruzzo,1,1,Zemlja,Italija,1,1,Zapremina,0.75 L,1,1
simple,san-marzano-edda-bianco-san-marzano,San Marzano Edda Bianco,1,0,visible,1,1860,0,1.3,Belo vino,https://15milja.com/images/wines/san-marzano-edda-bianco-0.75-l.png,Vinarija,San Marzano,1,1,Region,Puglia,1,1,Zemlja,Italija,1,1,Zapremina,0.75 L,1,1
simple,san-marzano-il-pumo-sauvignon-malvasia-san-marzano,San Marzano Il Pumo Sauvignon Malvasia,1,0,visible,1,950,0,1.3,Belo vino,https://15milja.com/images/wines/san-marzano-il-pumo-sauvignon-malvasia-0.75-l.png,Vinarija,San Marzano,1,1,Region,Puglia,1,1,Zemlja,Italija,1,1,Zapremina,0.75 L,1,1
simple,san-marzano-talo-fiano-salento-san-marzano,San Marzano Talò Fiano Salento,1,0,visible,1,1250,0,1.3,Belo vino,https://15milja.com/images/wines/san-marzano-talo-fiano.png,Vinarija,San Marzano,1,1,Region,Puglia,1,1,Zemlja,Italija,1,1,Zapremina,0.75 L,1,1
simple,san-marzano-timo-vermentino-san-marzano,San Marzano Timo Vermentino,1,0,visible,1,1340,0,1.3,Belo vino,https://15milja.com/images/wines/san-marzano-timo-vermentino-0.75-l.png,Vinarija,San Marzano,1,1,Region,Puglia,1,1,Zemlja,Italija,1,1,Zapremina,0.75 L,1,1
simple,tds-santoro-chardonnay-tds-santoro,TDS Santoro Chardonnay,1,0,visible,1,840,0,1.3,Belo vino,https://15milja.com/images/wines/tds-santoro-chardonnay.png,Vinarija,TDS Santoro,1,1,Region,Puglia,1,1,Zemlja,Italija,1,1,Zapremina,0.75 L,1,1
simple,terreum-passerina-terreum,Terreum Passerina,1,0,visible,1,2290,0,1.3,Belo vino,https://15milja.com/images/wines/terreum-passerina.png,Vinarija,Terreum,1,1,Region,Marche,1,1,Zemlja,Italija,1,1,Zapremina,0.75 L,1,1
simple,zenato-chardonnay-garda-zenato,ZENATO Chardonnay Garda,1,0,visible,1,1350,0,1.3,Belo vino,https://15milja.com/images/wines/zenato-chardonnay-garda.png,Vinarija,ZENATO,1,1,Region,Veneto,1,1,Zemlja,Italija,1,1,Zapremina,0.75 L,1,1
simple,zenato-lugana-san-benedetto-zenato,ZENATO Lugana San Benedetto,1,0,visible,1,1790,0,1.3,Belo vino,https://15milja.com/images/wines/zenato-lugana-san-benedetto-0.75-l.png,Vinarija,ZENATO,1,1,Region,Veneto,1,1,Zemlja,Italija,1,1,Zapremina,0.75 L,1,1
simple,dolce-gabbana-rosa-dolce-gabbana,Dolce&Gabbana Rosa,1,0,visible,1,4650,0,1.3,Roze vino,https://15milja.com/images/wines/dg-rosa.png,Vinarija,Dolce&Gabbana,1,1,Region,Sicilija,1,1,Zemlja,Italija,1,1,Zapremina,0.75 L,1,1
simple,san-marzano-tramari-rose-san-marzano,San Marzano Tramari Rose,1,0,visible,1,1250,0,1.3,Roze vino,https://15milja.com/images/wines/san-marzano-tramari-rose.png,Vinarija,San Marzano,1,1,Region,Puglia,1,1,Zemlja,Italija,1,1,Zapremina,0.75 L,1,1
simple,zenato-rose-san-benedetto-zenato,ZENATO Rose San Benedetto,1,0,visible,1,1260,0,1.3,Roze vino,https://15milja.com/images/wines/zenato-rose-san-benedetto-0.75-l.png,Vinarija,ZENATO,1,1,Region,Veneto,1,1,Zemlja,Italija,1,1,Zapremina,0.75 L,1,1
simple,antesa-spumante-bianco-antesa,Antesa Spumante Bianco,1,0,visible,1,850,0,1.3,Penušavo vino,https://15milja.com/images/wines/antesa-spumante.png,Vinarija,Antesa,1,1,Region,Italija,1,1,Zemlja,Italija,1,1,Zapremina,0.75 L,1,1
simple,astoria-arzana-cartizze-astoria,Astoria Arzanà Cartizze,1,0,visible,1,2820,0,1.3,Penušavo vino,https://15milja.com/images/wines/astoria-arzana-cartizze-prosecco-dry-0.75-l.png,Vinarija,Astoria,1,1,Region,Veneto,1,1,Zemlja,Italija,1,1,Zapremina,0.75 L,1,1
simple,astoria-belta-cuvee-brut-astoria,Astoria Beltà Cuvée Brut,1,0,visible,1,950,0,1.3,Penušavo vino,https://15milja.com/images/wines/astoria-belta-cuvee.png,Vinarija,Astoria,1,1,Region,Veneto,1,1,Zemlja,Italija,1,1,Zapremina,0.75 L,1,1
simple,astoria-fashion-victim-diamond-astoria,Astoria Fashion Victim Diamond,1,0,visible,1,1590,0,1.3,Penušavo vino,https://15milja.com/images/wines/astoria-fashion-victim-diamond-dry-penu%C5%A1avo-belo-vino-0%2C75l.png,Vinarija,Astoria,1,1,Region,Veneto,1,1,Zemlja,Italija,1,1,Zapremina,0.75 L,1,1
simple,astoria-fashion-victim-rose-astoria,Astoria Fashion Victim Rose,1,0,visible,1,1220,0,1.3,Penušavo vino,https://15milja.com/images/wines/astoria-fashion-victim-rose-dry-0.75-l.png,Vinarija,Astoria,1,1,Region,Veneto,1,1,Zemlja,Italija,1,1,Zapremina,0.75 L,1,1
simple,astoria-fashion-victim-unica-astoria,Astoria Fashion Victim Unica,1,0,visible,1,1470,0,1.3,Penušavo vino,https://15milja.com/images/wines/astoria-fashion-victim-unica.png,Vinarija,Astoria,1,1,Region,Veneto,1,1,Zemlja,Italija,1,1,Zapremina,0.75 L,1,1
simple,astoria-galie-prosecco-astoria,Astoria Galìe Prosecco,1,0,visible,1,1510,0,1.3,Penušavo vino,https://15milja.com/images/wines/astoria-galie-prosecco-dry-0.75-l.png,Vinarija,Astoria,1,1,Region,Veneto,1,1,Zemlja,Italija,1,1,Zapremina,0.75 L,1,1
simple,astoria-luxury-gold-astoria,Astoria Luxury Gold,1,0,visible,1,1920,0,1.3,Penušavo vino,https://15milja.com/images/wines/astoria-luxury-gold.png,Vinarija,Astoria,1,1,Region,Veneto,1,1,Zemlja,Italija,1,1,Zapremina,0.75 L,1,1
simple,astoria-prosecco-lounge-astoria,Astoria Prosecco Lounge,1,0,visible,1,1400,0,1.3,Penušavo vino,https://15milja.com/images/wines/astoria-prosecco-lounge.png,Vinarija,Astoria,1,1,Region,Veneto,1,1,Zemlja,Italija,1,1,Zapremina,0.75 L,1,1
simple,astoria-prosecco-rose-astoria,Astoria Prosecco Rose,1,0,visible,1,1460,0,1.3,Penušavo vino,https://15milja.com/images/wines/astoria-arzana-cartizze-prosecco-dry-0.75-l.png,Vinarija,Astoria,1,1,Region,Veneto,1,1,Zemlja,Italija,1,1,Zapremina,0.75 L,1,1
simple,cipriani-bellini-cipriani,Cipriani Bellini,1,0,visible,1,2530,0,1.3,Penušavo vino,https://15milja.com/images/wines/cipriani-bellini.png,Vinarija,Cipriani,1,1,Region,Veneto,1,1,Zemlja,Italija,1,1,Zapremina,0.75 L,1,1
simple,moscato-d-asti-moscato,Moscato d'Asti,1,0,visible,1,1120,0,1.3,Penušavo vino,https://15milja.com/images/wines/moscato-dasti.png,Vinarija,Moscato,1,1,Region,Piemonte,1,1,Zemlja,Italija,1,1,Zapremina,0.75 L,1,1
simple,pizzolato-prosecco-spumante-doc-pizzolato,Pizzolato Prosecco Spumante DOC,1,0,visible,1,1050,0,1.3,Penušavo vino,https://15milja.com/images/wines/pizzolato-prosecco.png,Vinarija,Pizzolato,1,1,Region,Veneto,1,1,Zemlja,Italija,1,1,Zapremina,0.75 L,1,1
simple,pizzolato-prosecco-spumante-rose-pizzolato,Pizzolato Prosecco Spumante Rose,1,0,visible,1,1050,0,1.3,Penušavo vino,https://15milja.com/images/wines/pizzolato-prosecco-rose.png,Vinarija,Pizzolato,1,1,Region,Veneto,1,1,Zemlja,Italija,1,1,Zapremina,0.75 L,1,1
simple,prosecco-maschio-0-20l-maschio,Prosecco Maschio 0.20L,1,0,visible,1,395,0,0.5,Penušavo vino,https://15milja.com/images/wines/maschio-prosecco-020.png,Vinarija,Maschio,1,1,Region,Veneto,1,1,Zemlja,Italija,1,1,Zapremina,0.20l,1,1
simple,prosecco-valdobbiadene-valdobbiadene,Prosecco Valdobbiadene,1,0,visible,1,1230,0,1.3,Penušavo vino,https://15milja.com/images/wines/prosecco-valdobbiadene.png,Vinarija,Valdobbiadene,1,1,Region,Veneto,1,1,Zemlja,Italija,1,1,Zapremina,0.75 L,1,1
simple,rebuli-prosecco-settegrammi-rebuli,Rebuli Prosecco Settegrammi,1,0,visible,1,1370,0,1.3,Penušavo vino,https://15milja.com/images/wines/rebuli-settegrammi.png,Vinarija,Rebuli,1,1,Region,Veneto,1,1,Zemlja,Italija,1,1,Zapremina,0.75 L,1,1
simple,chateau-du-pape-chateau,Château du Pape,1,0,visible,1,,1,1.3,Crveno vino,https://15milja.com/images/wines/chateau-du-pape.png,Vinarija,Château,1,1,Region,Rhône,1,1,Zemlja,Francuska,1,1,Zapremina,0.75 L,1,1
simple,chateau-rollan-de-by-chateau,Château Rollan de By,1,0,visible,1,,1,1.3,Crveno vino,https://15milja.com/images/wines/chateau-rollan-de-by.png,Vinarija,Château,1,1,Region,Médoc,1,1,Zemlja,Francuska,1,1,Zapremina,0.75 L,1,1
simple,louis-latour-chablis-1er-cru-louis-latour,Louis Latour Chablis 1er Cru,1,0,visible,1,5970,0,1.3,Belo vino,https://15milja.com/images/wines/louis-latour-chablis.png,Vinarija,Louis Latour,1,1,Region,Burgundija,1,1,Zemlja,Francuska,1,1,Zapremina,0.75 L,1,1
simple,chablis-1er-cru-cote-chablis,Chablis 1er Cru Côte,1,0,visible,1,5100,0,1.3,Belo vino,https://15milja.com/images/wines/chablis-1er-cru-cote.png,Vinarija,Chablis,1,1,Region,Burgundija,1,1,Zemlja,Francuska,1,1,Zapremina,0.75 L,1,1
simple,chateau-d-esclans-whispering-angel-chateau-d-esclans,Château d'Esclans Whispering Angel,1,0,visible,1,,1,1.3,Roze vino,https://15milja.com/images/wines/whispering-angel.png,Vinarija,Château d'Esclans,1,1,Region,Provansa,1,1,Zemlja,Francuska,1,1,Zapremina,0.75 L,1,1
simple,miraval-rose-miraval,Miraval Rose,1,0,visible,1,,1,1.3,Roze vino,https://15milja.com/images/wines/miraval-rose.png,Vinarija,Miraval,1,1,Region,Provansa,1,1,Zemlja,Francuska,1,1,Zapremina,0.75 L,1,1
simple,dom-perignon-dom-perignon,Dom Pérignon,1,0,visible,1,31700,0,1.3,Penušavo vino,https://15milja.com/images/wines/dom-perignon.png,Vinarija,Dom Pérignon,1,1,Region,Champagne,1,1,Zemlja,Francuska,1,1,Zapremina,0.75 L,1,1
simple,moet-chandon-brut-imperial-moet-chandon,Moët & Chandon Brut Impérial,1,0,visible,1,6980,0,1.3,Penušavo vino,https://15milja.com/images/wines/moet-brut-imperial.png,Vinarija,Moët & Chandon,1,1,Region,Champagne,1,1,Zemlja,Francuska,1,1,Zapremina,0.75 L,1,1
simple,moet-chandon-rose-imperial-moet-chandon,Moët & Chandon Rosé Impérial,1,0,visible,1,8430,0,1.3,Penušavo vino,https://15milja.com/images/wines/moet-rose-imperial.png,Vinarija,Moët & Chandon,1,1,Region,Champagne,1,1,Zemlja,Francuska,1,1,Zapremina,0.75 L,1,1
simple,moet-chandon-ice-imperial-moet-chandon,Moët & Chandon Ice Impérial,1,0,visible,1,,1,1.3,Penušavo vino,https://15milja.com/images/wines/moet-ice-imperial.png,Vinarija,Moët & Chandon,1,1,Region,Champagne,1,1,Zemlja,Francuska,1,1,Zapremina,0.75 L,1,1
simple,bayanegra-cabernet-sauvignon-bayanegra,Bayanegra Cabernet Sauvignon,1,0,visible,1,590,0,1.3,Crveno vino,https://15milja.com/images/wines/bodegas-celaya-bayanegra-cabernet-sauvignon-0.75-l.png,Vinarija,Bayanegra,1,1,Region,Castilla,1,1,Zemlja,Španija,1,1,Zapremina,0.75 L,1,1
simple,demuerte-one-demuerte,Demuerte One,1,0,visible,1,1110,0,1.3,Crveno vino,https://15milja.com/images/wines/demuerte-one.png,Vinarija,Demuerte,1,1,Region,Yecla,1,1,Zemlja,Španija,1,1,Zapremina,0.75 L,1,1
simple,izadi-crianza-izadi,Izadi Crianza,1,0,visible,1,,1,1.3,Crveno vino,https://15milja.com/images/wines/izadi-crianza.png,Vinarija,Izadi,1,1,Region,Rioja,1,1,Zemlja,Španija,1,1,Zapremina,0.75 L,1,1
simple,juan-gil-clio-juan-gil,Juan Gil CLIO,1,0,visible,1,5780,0,1.3,Crveno vino,https://15milja.com/images/wines/juan-gil-clio.png,Vinarija,Juan Gil,1,1,Region,Jumilla,1,1,Zemlja,Španija,1,1,Zapremina,0.75 L,1,1
simple,juan-gil-godina-juan-gil,Juan Gil Godina,1,0,visible,1,2880,0,1.3,Crveno vino,https://15milja.com/images/wines/juan-gil-godina-crveno-vino-0%2C75-l.png,Vinarija,Juan Gil,1,1,Region,Campo de Borja,1,1,Zemlja,Španija,1,1,Zapremina,0.75 L,1,1
simple,juan-gil-honoro-vera-rioja-juan-gil,Juan Gil Honoro Vera Rioja,1,0,visible,1,1040,0,1.3,Crveno vino,https://15milja.com/images/wines/juan-gil-honoro-vera-rioja-0.75-l.png,Vinarija,Juan Gil,1,1,Region,Rioja,1,1,Zemlja,Španija,1,1,Zapremina,0.75 L,1,1
simple,juan-gil-laya-juan-gil,Juan Gil LAYA,1,0,visible,1,1280,0,1.3,Crveno vino,https://15milja.com/images/wines/juan-gil-la-atalaya-crveno-vino-0%2C75l.png,Vinarija,Juan Gil,1,1,Region,Almansa,1,1,Zemlja,Španija,1,1,Zapremina,0.75 L,1,1
simple,bayanegra-sauvignon-blanc-bayanegra,Bayanegra Sauvignon Blanc,1,0,visible,1,590,0,1.3,Belo vino,https://15milja.com/images/wines/bodegas-celaya-bayanegra-sauvignon-blanc-0.75-l.png,Vinarija,Bayanegra,1,1,Region,Castilla,1,1,Zemlja,Španija,1,1,Zapremina,0.75 L,1,1
simple,juan-gil-shaya-verdejo-juan-gil,Juan Gil SHAYA Verdejo,1,0,visible,1,1530,0,1.3,Belo vino,https://15milja.com/images/wines/juan-gil-shaya-verdejo.png,Vinarija,Juan Gil,1,1,Region,Rueda,1,1,Zemlja,Španija,1,1,Zapremina,0.75 L,1,1
simple,telmo-rodriguez-basa-telmo-rodriguez,Telmo Rodriguez Basa,1,0,visible,1,,1,1.3,Belo vino,https://15milja.com/images/wines/telmo-rodriguez-basa.png,Vinarija,Telmo Rodriguez,1,1,Region,Rueda,1,1,Zemlja,Španija,1,1,Zapremina,0.75 L,1,1
simple,bayanegra-rose-bayanegra,Bayanegra Rose,1,0,visible,1,590,0,1.3,Roze vino,https://15milja.com/images/wines/bodegas-celaya-bayanegra-rose-0.75-l.png,Vinarija,Bayanegra,1,1,Region,Castilla,1,1,Zemlja,Španija,1,1,Zapremina,0.75 L,1,1
simple,tarapaca-gr-cabernet-sauvignon-tarapaca,Tarapaca GR Cabernet Sauvignon,1,0,visible,1,2480,0,1.3,Crveno vino,https://15milja.com/images/wines/tarapaca-gr-cabernet.png,Vinarija,Tarapacá,1,1,Region,Maipo Valley,1,1,Zemlja,Čile,1,1,Zapremina,0.75 L,1,1
simple,tarapaca-gr-cabernet-s-black-tarapaca,Tarapaca GR Cabernet S. Black,1,0,visible,1,4620,0,1.3,Crveno vino,https://15milja.com/images/wines/tarapaca-gr-cabernet-black.png,Vinarija,Tarapacá,1,1,Region,Maipo Valley,1,1,Zemlja,Čile,1,1,Zapremina,0.75 L,1,1
simple,tarapaca-gr-carmenere-tarapaca,Tarapaca GR Carménère,1,0,visible,1,2480,0,1.3,Crveno vino,https://15milja.com/images/wines/tarapaca-gr-carmenere.png,Vinarija,Tarapacá,1,1,Region,Rapel Valley,1,1,Zemlja,Čile,1,1,Zapremina,0.75 L,1,1
simple,tarapaca-gr-carmenere-black-tarapaca,Tarapaca GR Carménère Black,1,0,visible,1,4620,0,1.3,Crveno vino,https://15milja.com/images/wines/tarapaca-gr-carmenere-black.png,Vinarija,Tarapacá,1,1,Region,Rapel Valley,1,1,Zemlja,Čile,1,1,Zapremina,0.75 L,1,1
simple,tarapaca-gr-etiqueta-azul-tarapaca,Tarapaca GR Etiqueta Azul,1,0,visible,1,5460,0,1.3,Crveno vino,https://15milja.com/images/wines/tarapaca-gr-etiqueta-azul.png,Vinarija,Tarapacá,1,1,Region,Maipo Valley,1,1,Zemlja,Čile,1,1,Zapremina,0.75 L,1,1
simple,tarapaca-gr-merlot-tarapaca,Tarapaca GR Merlot,1,0,visible,1,2480,0,1.3,Crveno vino,https://15milja.com/images/wines/tarapaca-gr-merlot.png,Vinarija,Tarapacá,1,1,Region,Maipo Valley,1,1,Zemlja,Čile,1,1,Zapremina,0.75 L,1,1
simple,luis-felipe-merlot-luis-felipe,Luis Felipe Merlot,1,0,visible,1,1120,0,1.3,Crveno vino,https://15milja.com/images/wines/luis-felipe-merlot.png,Vinarija,Luis Felipe,1,1,Region,Čile,1,1,Zemlja,Čile,1,1,Zapremina,0.75 L,1,1
simple,catena-alamos-cabernet-sauvignon-catena,Catena Alamos Cabernet Sauvignon,1,0,visible,1,1050,0,1.3,Crveno vino,https://15milja.com/images/wines/catena-alamos-cabernet.png,Vinarija,Catena,1,1,Region,Mendoza,1,1,Zemlja,Argentina,1,1,Zapremina,0.75 L,1,1
simple,catena-alamos-malbec-catena,Catena Alamos Malbec,1,0,visible,1,1120,0,1.3,Crveno vino,https://15milja.com/images/wines/catena-alamos-malbec.png,Vinarija,Catena,1,1,Region,Mendoza,1,1,Zemlja,Argentina,1,1,Zapremina,0.75 L,1,1
simple,catena-alamos-chardonnay-catena,Catena Alamos Chardonnay,1,0,visible,1,1050,0,1.3,Belo vino,https://15milja.com/images/wines/catena-alamos-chardonnay.png,Vinarija,Catena,1,1,Region,Mendoza,1,1,Zemlja,Argentina,1,1,Zapremina,0.75 L,1,1
simple,ecker-gruner-veltliner-schlossberg-ecker,Ecker Grüner Veltliner Schlossberg,1,0,visible,1,1550,0,1.3,Belo vino,https://15milja.com/images/wines/ecker-gruner-veltliner.png,Vinarija,Ecker,1,1,Region,Wagram,1,1,Zemlja,Austrija,1,1,Zapremina,0.75 L,1,1
simple,ecker-riesling-wagram-ecker,Ecker Riesling Wagram,1,0,visible,1,1380,0,1.3,Belo vino,https://15milja.com/images/wines/ecker-riesling.png,Vinarija,Ecker,1,1,Region,Wagram,1,1,Zemlja,Austrija,1,1,Zapremina,0.75 L,1,1
simple,ecker-roter-veltliner-wagram-ecker,Ecker Roter Veltliner Wagram,1,0,visible,1,1300,0,1.3,Belo vino,https://15milja.com/images/wines/ecker-roter-veltliner.png,Vinarija,Ecker,1,1,Region,Wagram,1,1,Zemlja,Austrija,1,1,Zapremina,0.75 L,1,1
simple,friedrich-blauer-zweigelt-prestige-friedrich,Friedrich Blauer Zweigelt Prestige,1,0,visible,1,1630,0,1.3,Crveno vino,https://15milja.com/images/wines/friedrich-blauer-zweigelt-prestige-0.75-l.png,Vinarija,Friedrich,1,1,Region,Austrija,1,1,Zemlja,Austrija,1,1,Zapremina,0.75 L,1,1
simple,friedrich-chardonnay-alte-reben-friedrich,Friedrich Chardonnay Alte Reben,1,0,visible,1,1880,0,1.3,Belo vino,https://15milja.com/images/wines/friedrich-chardonnay.png,Vinarija,Friedrich,1,1,Region,Austrija,1,1,Zemlja,Austrija,1,1,Zapremina,0.75 L,1,1
simple,friedrich-welschriesling-exklusiv-friedrich,Friedrich Welschriesling Exklusiv,1,0,visible,1,1130,0,1.3,Belo vino,https://15milja.com/images/wines/friedrich-welschriesling.png,Vinarija,Friedrich,1,1,Region,Austrija,1,1,Zemlja,Austrija,1,1,Zapremina,0.75 L,1,1
simple,marjan-simcic-pinot-grigio-simcic,Marjan Šimčič Pinot Grigio,1,0,visible,1,,1,1.3,Belo vino,https://15milja.com/images/wines/simcic-pinot-grigio.png,Vinarija,Šimčič,1,1,Region,Goriška Brda,1,1,Zemlja,Slovenija,1,1,Zapremina,0.75 L,1,1
simple,verus-pinot-noir-verus,Verus Pinot Noir,1,0,visible,1,1890,0,1.3,Crveno vino,https://15milja.com/images/wines/verus-pinot-noir.png,Vinarija,Verus,1,1,Region,Štajerska,1,1,Zemlja,Slovenija,1,1,Zapremina,0.75 L,1,1
simple,verus-sauvignon-blanc-verus,Verus Sauvignon Blanc,1,0,visible,1,1440,0,1.3,Belo vino,https://15milja.com/images/wines/verus-sauvignon.png,Vinarija,Verus,1,1,Region,Štajerska,1,1,Zemlja,Slovenija,1,1,Zapremina,0.75 L,1,1
simple,san-tommaso-malvazija-san-tommaso,San Tommaso Malvazija,1,0,visible,1,2300,0,1.3,Belo vino,https://15milja.com/images/wines/san-tommaso-malvazija.png,Vinarija,San Tommaso,1,1,Region,Slovenija,1,1,Zemlja,Slovenija,1,1,Zapremina,0.75 L,1,1
simple,galot-balerina-galot,Galot Balerina,1,0,visible,1,1240,0,1.3,Belo vino,https://15milja.com/images/wines/galot-balerina.png,Vinarija,Galot,1,1,Region,Slovenija,1,1,Zemlja,Slovenija,1,1,Zapremina,0.75 L,1,1
simple,plantaze-13-jul-vladika-plantaze,Plantaže 13. Jul Vladika,1,0,visible,1,1690,0,1.3,Crveno vino,https://15milja.com/images/wines/plantaze-vladika.png,Vinarija,Plantaže,1,1,Region,Crna Gora,1,1,Zemlja,Crna Gora,1,1,Zapremina,0.75 L,1,1
simple,plantaze-epoha-plantaze,Plantaže Epoha,1,0,visible,1,1460,0,1.3,Crveno vino,https://15milja.com/images/wines/plantaze-epoha.png,Vinarija,Plantaže,1,1,Region,Crna Gora,1,1,Zemlja,Crna Gora,1,1,Zapremina,0.75 L,1,1
simple,plantaze-vranac-pro-corde-plantaze,Plantaže Vranac Pro Corde,1,0,visible,1,1090,0,1.3,Crveno vino,https://15milja.com/images/wines/plantaze-vranac-pro-corde.png,Vinarija,Plantaže,1,1,Region,Crna Gora,1,1,Zemlja,Crna Gora,1,1,Zapremina,0.75 L,1,1
simple,plantaze-13-jul-malvazija-plantaze,Plantaže 13. Jul Malvazija,1,0,visible,1,1050,0,1.3,Belo vino,https://15milja.com/images/wines/plantaze-malvazija.png,Vinarija,Plantaže,1,1,Region,Crna Gora,1,1,Zemlja,Crna Gora,1,1,Zapremina,0.75 L,1,1
simple,plantaze-medun-plantaze,Plantaže Medun,1,0,visible,1,1190,0,1.3,Crveno vino,https://15milja.com/images/wines/plantaze-medun.png,Vinarija,Plantaže,1,1,Region,Crna Gora,1,1,Zemlja,Crna Gora,1,1,Zapremina,0.75 L,1,1
simple,brkic-zilavka-brkic,Brkić Žilavka,1,0,visible,1,1050,0,1.3,Belo vino,https://15milja.com/images/wines/brkic-zilavka.png,Vinarija,Brkić,1,1,Region,Hercegovina,1,1,Zemlja,BiH,1,1,Zapremina,0.75 L,1,1
